date,home_team,away_team,tournament,neutral,result,home_ranking,away_ranking,ranking_diff,home_elo,away_elo,elo_diff,home_squad_age,away_squad_age,home_market_value,away_market_value,market_value_ratio,home_form_win_rate,home_form_pts_rate,home_form_gf,home_form_ga,home_form_gd,away_form_win_rate,away_form_pts_rate,away_form_gf,away_form_ga,away_form_gd,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,home_days_rest,away_days_rest,is_world_cup
2022-11-11,South Korea,Iceland,Friendly,0,HOME,25.0,,,1752.0,,,27.5,28.58,118800000.0,75380000.0,1.5760148580525337,0.6,0.6666666666666666,9,5,4,0.4,0.5333333333333333,5,4,1,1,1,0,0,45,5,0
2022-11-12,Iraq,Ecuador,Friendly,1,DRAW,61.0,24.0,-37.0,1607.0,1933.0,-326.0,28.2,25.2,10700000.0,349580000.0,0.030608158361462325,0.4,0.5333333333333333,4,6,-2,0.4,0.6,2,0,2,0,0,0,0,3,46,0
2022-11-13,West Papua,Raetia,Friendly,1,DRAW,,,0.0,,,0.0,,,,,,0.0,0.0,2,8,-6,0.0,0.13333333333333333,8,19,-11,0,0,0,0,180,98,0
2022-11-13,Syria,Algeria,Friendly,1,AWAY,,36.0,-64.0,,1743.0,-243.0,,26.4,,229100000.0,0.0,0.4,0.4666666666666667,5,4,1,1.0,1.0,9,2,7,4,1,2,1,48,47,0
2022-11-15,Venezuela,Panama,Friendly,1,DRAW,,53.0,-47.0,,1737.0,-237.0,,25.4,,5300000.0,0.0,0.6,0.6,6,2,4,0.2,0.3333333333333333,4,8,-4,10,5,2,3,49,5,0
2022-11-16,Latvia,Estonia,Baltic Cup,0,DRAW,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,9,5,4,0.6,0.6666666666666666,8,7,1,10,2,3,5,52,51,0
2022-11-16,Lithuania,Iceland,Baltic Cup,0,DRAW,,,,,,,,28.58,,75380000.0,0.0,0.0,0.06666666666666667,2,12,-10,0.2,0.3333333333333333,4,5,-1,4,1,2,1,52,5,0
2022-11-16,Uzbekistan,Kazakhstan,Friendly,0,HOME,62.0,,38.0,1727.0,,227.0,25.6,,14850000.0,,,0.8,0.8,12,2,10,0.6,0.6666666666666666,6,6,0,6,2,1,3,50,52,0
2022-11-16,United Arab Emirates,Argentina,Friendly,0,AWAY,,3.0,-97.0,,2113.0,-613.0,,27.9,,575000000.0,0.0,0.2,0.26666666666666666,3,8,-5,0.8,0.8666666666666667,15,1,14,0,0,0,0,50,50,0
2022-11-16,Turkey,Scotland,Friendly,0,HOME,42.0,47.0,5.0,1902.0,1767.0,135.0,27.0,29.1,508200000.0,211450000.0,2.403405060297943,0.6,0.6666666666666666,14,5,9,0.6,0.6666666666666666,9,5,4,1,1,0,0,52,50,0
2022-11-16,Saudi Arabia,Croatia,Friendly,0,AWAY,57.0,11.0,-46.0,1568.0,1930.0,-362.0,27.1,28.5,21800000.0,258500000.0,0.08433268858800774,0.4,0.6,4,2,2,0.8,0.8666666666666667,8,3,5,0,0,0,0,6,52,0
2022-11-16,Poland,Chile,Friendly,0,HOME,,,,,,,27.0,28.0,255600000.0,139000000.0,1.8388489208633094,0.2,0.26666666666666666,4,11,-7,0.0,0.13333333333333333,2,8,-6,1,0,0,1,52,50,0
2022-11-16,Peru,Paraguay,Friendly,0,HOME,,64.0,,,1833.0,,27.44,28.3,38480000.0,123950000.0,0.31044776119402984,0.6,0.6666666666666666,7,2,5,0.4,0.5333333333333333,5,6,-1,10,7,1,2,50,50,0
2022-11-16,Oman,Germany,Friendly,0,AWAY,,10.0,-90.0,,1923.0,-423.0,,26.6,,828000000.0,0.0,0.4,0.5333333333333333,5,2,3,0.2,0.4,10,8,2,1,0,1,0,51,51,0
2022-11-16,Nicaragua,El Salvador,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,7,4,3,0.2,0.3333333333333333,7,12,-5,10,0,9,1,6,50,0
2022-11-16,Nepal,Pakistan,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.2,4,16,-12,0.0,0.0,3,11,-8,10,4,4,2,50,180,0
2022-11-16,Dominican Republic,Cuba,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,9,-4,0.8,0.8,12,3,9,5,1,4,0,156,157,0
2022-11-16,Mexico,Sweden,Friendly,1,AWAY,15.0,39.0,24.0,1860.0,1719.0,141.0,25.6,27.1,142100000.0,495980000.0,0.2865034880438727,0.4,0.4666666666666667,8,5,3,0.0,0.06666666666666667,5,11,-6,10,2,5,3,7,50,0
2022-11-16,Algeria,Mali,Friendly,0,DRAW,36.0,,64.0,1743.0,,243.0,26.4,,229100000.0,,,1.0,1.0,8,2,6,0.6,0.6666666666666666,8,2,6,10,6,3,1,3,54,0
2022-11-16,Andorra,Austria,Friendly,1,AWAY,,23.0,-77.0,,1827.0,-327.0,,28.0,,231900000.0,0.0,0.4,0.5333333333333333,6,4,2,0.0,0.06666666666666667,3,10,-7,0,0,0,0,52,52,0
2022-11-16,Cyprus,Bulgaria,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,10,-6,0.4,0.5333333333333333,9,7,2,10,1,8,1,50,51,0
2022-11-16,Czech Republic,Faroe Islands,Friendly,0,HOME,41.0,,59.0,1726.0,,226.0,27.1,,115900000.0,,,0.0,0.06666666666666667,3,12,-9,0.4,0.5333333333333333,7,6,1,4,4,0,0,50,52,0
2022-11-16,Albania,Italy,Friendly,0,AWAY,,,,,,,,27.9,,323000000.0,0.0,0.0,0.2,3,5,-2,0.6,0.6666666666666666,7,6,1,3,0,3,0,7,51,0
2022-11-16,Gibraltar,Liechtenstein,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,3,14,-11,0.0,0.0,1,9,-8,5,2,1,2,51,52,0
2022-11-16,Iran,Tunisia,Friendly,1,AWAY,21.0,40.0,19.0,1760.0,1636.0,124.0,29.2,28.8,34250000.0,68450000.0,0.5003652300949598,0.6,0.6666666666666666,6,3,3,0.6,0.6666666666666666,7,5,2,2,0,1,1,6,50,0
2022-11-16,Côte d'Ivoire,Burundi,Friendly,1,HOME,33.0,,67.0,1676.0,,176.0,26.6,,370800000.0,,,0.6,0.6666666666666666,8,6,2,0.4,0.4666666666666667,5,5,0,4,4,0,0,50,160,0
2022-11-16,Kosovo,Armenia,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4,9,8,1,0.0,0.0,3,17,-14,0,0,0,0,50,50,0
2022-11-16,Moldova,Azerbaijan,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,8,6,2,0.6,0.6666666666666666,7,2,5,10,3,2,5,52,52,0
2022-11-17,North Macedonia,Finland,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.2,4,7,-3,0.4,0.4666666666666667,7,5,2,5,1,3,1,26,52,0
2022-11-17,Syria,Belarus,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,2,5,-3,0.0,0.2,3,6,-3,0,0,0,0,4,53,0
2022-11-17,Switzerland,Ghana,Friendly,1,AWAY,19.0,65.0,46.0,1889.0,1503.0,386.0,27.5,25.1,251000000.0,164900000.0,1.5221346270466949,0.6,0.6,5,7,-2,0.2,0.3333333333333333,3,8,-5,0,0,0,0,51,51,0
2022-11-17,St. Lucia,San Marino,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.6,0.6,4,2,2,0.0,0.06666666666666667,0,8,-8,0,0,0,0,158,52,0
2022-11-17,South Africa,Mozambique,Friendly,0,HOME,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.8,0.8666666666666667,9,2,7,0.2,0.4,3,3,0,9,6,1,2,51,123,0
2022-11-17,Rwanda,Sudan,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,4,4,0,0.2,0.4,5,7,-2,8,2,2,4,55,52,0
2022-11-17,Romania,Slovenia,Friendly,0,AWAY,,,,,,,,27.7,,150600000.0,0.0,0.4,0.4666666666666667,6,6,0,0.2,0.4,6,8,-2,8,3,2,3,52,51,0
2022-11-17,Republic of Ireland,Norway,Friendly,0,AWAY,,44.0,,,1912.0,,27.48,26.0,,502900000.0,,0.4,0.4666666666666667,8,6,2,0.4,0.4666666666666667,6,7,-1,10,2,2,6,51,51,0
2022-11-17,Portugal,Nigeria,Friendly,0,HOME,5.0,,,1984.0,,,27.1,25.96,841000000.0,134720000.0,6.242577197149644,0.6,0.6,10,2,8,0.4,0.4,13,6,7,0,0,0,0,51,8,0
2022-11-17,Tajikistan,Russia,Friendly,0,DRAW,,,,,,,,28.84,,161640000.0,0.0,0.6,0.7333333333333333,7,1,6,0.8,0.8,11,3,8,0,0,0,0,53,54,0
2022-11-17,Niger,Libya,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.2,3,7,-4,0.4,0.4666666666666667,3,5,-2,7,0,4,3,53,51,0
2022-11-17,Montenegro,Slovakia,Friendly,0,DRAW,,,,,,,,28.6,,130050000.0,0.0,0.2,0.26666666666666666,4,6,-2,0.2,0.26666666666666666,4,6,-2,1,0,1,0,52,53,0
2022-11-17,Malta,Greece,Friendly,0,DRAW,,,,,,,,28.51,,80000000.0,0.0,0.6,0.6,7,5,2,0.8,0.8,9,2,7,10,1,7,2,51,51,0
2022-11-17,Luxembourg,Hungary,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,7,7,0,0.4,0.4666666666666667,7,5,2,10,1,9,0,53,52,0
2022-11-17,Jordan,Spain,Friendly,0,AWAY,68.0,2.0,-66.0,1690.0,2165.0,-475.0,28.5,27.2,9300000.0,1150000000.0,0.00808695652173913,1.0,1.0,9,0,9,0.6,0.6666666666666666,7,4,3,0,0,0,0,52,51,0
2022-11-17,Japan,Canada,Friendly,1,AWAY,18.0,30.0,12.0,1904.0,1784.0,120.0,26.4,24.6,223500000.0,21880000.0,10.214808043875685,0.6,0.7333333333333333,11,0,11,0.4,0.4666666666666667,9,6,3,2,2,0,0,51,6,0
2022-11-17,Israel,Zambia,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,9,8,1,0.6,0.6666666666666666,8,6,2,1,0,0,1,51,55,0
2022-11-17,Gabon,Guinea-Bissau,Friendly,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.4666666666666667,5,4,1,0.4,0.4666666666666667,12,8,4,1,0,0,1,162,157,0
2022-11-17,Angola,Botswana,Friendly,1,HOME,,,,,,,29.2,,52700000.0,,,0.6,0.6666666666666666,9,4,5,0.4,0.4666666666666667,5,4,1,10,3,2,5,130,51,0
2022-11-17,Morocco,Georgia,Friendly,1,HOME,8.0,,92.0,1822.0,,322.0,27.4,,435550000.0,,,0.6,0.6666666666666666,6,4,2,0.8,0.8666666666666667,12,3,9,0,0,0,0,51,52,0
2022-11-18,Egypt,Belgium,Friendly,1,HOME,29.0,9.0,-20.0,1689.0,1867.0,-178.0,28.9,27.1,136200000.0,442200000.0,0.30800542740841247,0.6,0.6,8,6,2,0.6,0.6666666666666666,10,4,6,3,2,1,0,52,54,0
2022-11-18,Dominican Republic,Cuba,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,7,10,-3,0.8,0.8,13,5,8,6,1,5,0,2,2,0
2022-11-18,Bahrain,Serbia,Friendly,0,AWAY,,,,,,,,26.9,,294500000.0,0.0,0.4,0.4666666666666667,6,7,-1,0.8,0.8666666666666667,13,4,9,0,0,0,0,7,52,0
2022-11-18,Cameroon,Panama,Friendly,1,DRAW,,53.0,,,1737.0,,26.3,25.4,155000000.0,5300000.0,29.245283018867923,0.4,0.4666666666666667,4,5,-1,0.2,0.4,6,5,1,0,0,0,0,9,3,0
2022-11-19,Rwanda,Sudan,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.2,1,4,-3,0.2,0.4,5,7,-2,9,2,2,5,2,2,0
2022-11-19,Latvia,Iceland,Baltic Cup,0,DRAW,,,,,,,,28.58,,75380000.0,0.0,0.4,0.5333333333333333,9,6,3,0.2,0.3333333333333333,2,3,-1,6,2,2,2,3,3,0
2022-11-19,Estonia,Lithuania,Baltic Cup,0,HOME,,,0.0,,,0.0,,,,,,0.6,0.7333333333333333,9,3,6,0.0,0.13333333333333333,2,6,-4,10,4,5,1,3,3,0
2022-11-19,United Arab Emirates,Kazakhstan,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,2,13,-11,0.4,0.4666666666666667,5,8,-3,2,1,1,0,3,3,0
2022-11-19,Turkey,Czech Republic,Friendly,0,HOME,42.0,41.0,-1.0,1902.0,1726.0,176.0,27.0,27.1,508200000.0,115900000.0,4.384814495254529,0.6,0.6666666666666666,10,6,4,0.2,0.2,6,10,-4,10,4,5,1,3,3,0
2022-11-19,Sweden,Algeria,Friendly,0,HOME,39.0,36.0,-3.0,1719.0,1743.0,-24.0,27.1,26.4,495980000.0,229100000.0,2.164906154517678,0.2,0.26666666666666666,6,10,-4,0.8,0.8666666666666667,7,3,4,4,3,0,1,3,3,0
2022-11-19,Peru,Bolivia,Friendly,0,HOME,,,,,,,27.44,,38480000.0,,,0.6,0.6666666666666666,6,2,4,0.0,0.0,3,16,-13,10,5,1,4,3,56,0
2022-11-19,Gibraltar,Andorra,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,12,-7,0.4,0.4666666666666667,6,5,1,1,0,0,1,3,3,0
2022-11-19,Kosovo,Faroe Islands,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,11,9,2,0.4,0.5333333333333333,7,10,-3,3,2,0,1,3,3,0
2022-11-19,Côte d'Ivoire,Burkina Faso,Friendly,1,AWAY,33.0,,67.0,1676.0,,176.0,26.6,,370800000.0,,,0.8,0.8666666666666667,12,3,9,0.8,0.8,8,5,3,10,5,1,4,3,53,0
2022-11-19,Guatemala,Nicaragua,Friendly,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,9,-4,0.4,0.4,6,4,2,10,6,1,3,27,3,0
2022-11-19,Colombia,Paraguay,Friendly,1,HOME,13.0,64.0,51.0,1975.0,1833.0,142.0,29.3,28.3,285100000.0,123950000.0,2.300121016538927,1.0,1.0,12,3,9,0.4,0.5333333333333333,4,3,1,10,6,2,2,53,3,0
2022-11-19,Albania,Armenia,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,4,8,-4,0.0,0.06666666666666667,5,17,-12,5,3,1,1,3,3,0
2022-11-19,Kuwait,Lebanon,Friendly,1,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,7,8,-1,0.2,0.26666666666666666,2,7,-5,10,4,1,5,158,180,0
2022-11-20,Qatar,Ecuador,FIFA World Cup,0,AWAY,35.0,24.0,-11.0,1425.0,1933.0,-508.0,27.8,25.2,18000000.0,349580000.0,0.051490359860403914,0.8,0.8666666666666667,8,3,5,0.2,0.4666666666666667,1,0,1,3,1,1,1,11,8,1
2022-11-20,Syria,Venezuela,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.2,1,5,-4,0.6,0.6666666666666666,8,3,5,1,0,1,0,3,5,0
2022-11-20,St. Lucia,San Marino,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,4,3,1,0.0,0.13333333333333333,1,7,-6,1,0,0,1,3,3,0
2022-11-20,South Africa,Angola,Friendly,0,DRAW,60.0,,,1524.0,,,26.3,29.2,44450000.0,52700000.0,0.8434535104364327,1.0,1.0,11,3,8,0.6,0.6666666666666666,8,3,5,10,6,0,4,3,3,0
2022-11-20,Slovenia,Montenegro,Friendly,0,HOME,,,,,,,27.7,,150600000.0,,,0.4,0.6,7,5,2,0.2,0.3333333333333333,6,6,0,2,1,0,1,3,3,0
2022-11-20,Slovakia,Chile,Friendly,0,DRAW,,,,,,,28.6,28.0,130050000.0,139000000.0,0.935611510791367,0.2,0.3333333333333333,6,7,-1,0.0,0.13333333333333333,2,7,-5,2,1,1,0,3,4,0
2022-11-20,Oman,Belarus,Friendly,1,HOME,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,3,3,0,0.2,0.3333333333333333,4,6,-2,1,0,1,0,4,3,0
2022-11-20,Norway,Finland,Friendly,0,DRAW,44.0,,56.0,1912.0,,412.0,26.0,,502900000.0,,,0.4,0.4666666666666667,6,7,-1,0.2,0.3333333333333333,6,6,0,10,5,2,3,3,3,0
2022-11-20,Uzbekistan,Russia,Friendly,0,DRAW,62.0,,,1727.0,,,25.6,28.84,14850000.0,161640000.0,0.09187082405345212,0.8,0.8,11,2,9,0.6,0.6666666666666666,10,3,7,0,0,0,0,4,3,0
2022-11-20,Niger,Gabon,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.0,0.2,4,8,-4,0.4,0.6,7,4,3,7,2,5,0,3,3,0
2022-11-20,Moldova,Romania,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6,9,8,1,0.4,0.4666666666666667,7,7,0,3,0,3,0,4,3,0
2022-11-20,Malta,Republic of Ireland,Friendly,0,AWAY,,,,,,,,27.48,,,,0.4,0.4666666666666667,7,7,0,0.4,0.4666666666666667,9,7,2,7,0,7,0,3,3,0
2022-11-20,Luxembourg,Bulgaria,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.4,8,9,-1,0.6,0.7333333333333333,9,2,7,10,0,9,1,3,4,0
2022-11-20,Israel,Cyprus,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,11,8,3,0.2,0.26666666666666666,4,12,-8,10,6,3,1,3,4,0
2022-11-20,Hungary,Greece,Friendly,0,HOME,,,,,,,,28.51,,80000000.0,0.0,0.4,0.5333333333333333,8,5,3,0.6,0.6666666666666666,10,4,6,10,2,6,2,3,3,0
2022-11-20,Gambia,Guinea-Bissau,Friendly,1,DRAW,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,5,4,1,0.4,0.4666666666666667,13,9,4,10,4,4,2,165,3,0
2022-11-20,Austria,Italy,Friendly,0,HOME,23.0,,,1827.0,,,28.0,27.9,231900000.0,323000000.0,0.7179566563467492,0.2,0.26666666666666666,3,8,-5,0.6,0.6666666666666666,8,6,2,10,0,7,3,4,4,0
2022-11-20,North Macedonia,Azerbaijan,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,5,5,0,0.8,0.8,9,3,6,7,5,0,2,3,4,0
2022-11-21,Senegal,Netherlands,FIFA World Cup,1,AWAY,14.0,7.0,-7.0,1878.0,1961.0,-83.0,27.4,26.6,405900000.0,808000000.0,0.5023514851485148,0.2,0.4,8,7,1,0.8,0.8666666666666667,10,5,5,0,0,0,0,55,57,1
2022-11-21,England,Iran,FIFA World Cup,1,HOME,4.0,21.0,17.0,2020.0,1760.0,260.0,26.8,29.2,1300000000.0,34250000.0,37.956204379562045,0.0,0.2,4,9,-5,0.4,0.4666666666666667,4,5,-1,0,0,0,0,56,5,1
2022-11-21,United States,Wales,FIFA World Cup,1,DRAW,16.0,,,1721.0,,,26.0,26.4,169700000.0,160150000.0,1.0596315953793318,0.0,0.13333333333333333,1,7,-6,0.0,0.06666666666666667,5,9,-4,2,1,0,1,55,57,1
2022-11-22,France,Australia,FIFA World Cup,1,HOME,1.0,26.0,25.0,2081.0,1783.0,298.0,26.7,27.5,1290000000.0,32850000.0,39.269406392694066,0.2,0.3333333333333333,4,5,-1,0.8,0.8666666666666667,7,2,5,5,3,1,1,58,58,1
2022-11-22,Denmark,Tunisia,FIFA World Cup,1,DRAW,,40.0,,,1636.0,,27.2,28.8,353000000.0,68450000.0,5.157048940832724,0.6,0.6,7,4,3,0.8,0.8,9,5,4,1,1,0,0,58,6,1
2022-11-22,Argentina,Saudi Arabia,FIFA World Cup,1,AWAY,3.0,57.0,54.0,2113.0,1568.0,545.0,27.9,27.1,575000000.0,21800000.0,26.376146788990827,1.0,1.0,19,0,19,0.2,0.4,3,3,0,4,2,0,2,6,6,1
2022-11-22,Mexico,Poland,FIFA World Cup,1,DRAW,15.0,,,1860.0,,,25.6,27.0,142100000.0,255600000.0,0.5559467918622848,0.4,0.4,8,6,2,0.4,0.4666666666666667,4,5,-1,9,3,3,3,6,6,1
2022-11-23,Germany,Japan,FIFA World Cup,1,AWAY,10.0,18.0,8.0,1923.0,1904.0,19.0,26.6,26.4,828000000.0,223500000.0,3.704697986577181,0.4,0.5333333333333333,10,7,3,0.4,0.5333333333333333,6,2,4,2,1,0,1,7,6,1
2022-11-23,Spain,Costa Rica,FIFA World Cup,1,HOME,2.0,,,2165.0,,,27.2,27.2,1150000000.0,18750000.0,61.333333333333336,0.8,0.8,8,3,5,0.8,0.8666666666666667,9,3,6,3,2,0,1,6,14,1
2022-11-23,Morocco,Croatia,FIFA World Cup,1,DRAW,8.0,11.0,3.0,1822.0,1930.0,-108.0,27.4,28.5,435550000.0,258500000.0,1.6849129593810446,0.8,0.8666666666666667,9,1,8,1.0,1.0,8,2,6,1,0,0,1,6,7,1
2022-11-23,Belgium,Canada,FIFA World Cup,1,HOME,9.0,30.0,21.0,1867.0,1784.0,83.0,27.1,24.6,442200000.0,21880000.0,20.210237659963436,0.4,0.4666666666666667,5,5,0,0.4,0.4666666666666667,7,7,0,2,2,0,0,5,6,1
2022-11-24,Switzerland,Cameroon,FIFA World Cup,1,HOME,19.0,,,1889.0,,,27.5,26.3,251000000.0,155000000.0,1.6193548387096774,0.6,0.6,5,5,0,0.2,0.3333333333333333,3,5,-2,0,0,0,0,7,6,1
2022-11-24,Brazil,Serbia,FIFA World Cup,1,HOME,6.0,,,1984.0,,,27.8,26.9,932000000.0,294500000.0,3.164685908319185,1.0,1.0,18,2,16,0.8,0.8666666666666667,14,4,10,10,6,0,4,58,6,1
2022-11-24,Uruguay,South Korea,FIFA World Cup,1,DRAW,17.0,25.0,8.0,1892.0,1752.0,140.0,26.6,27.5,419200000.0,118800000.0,3.5286195286195285,0.6,0.6666666666666666,10,1,9,0.6,0.6666666666666666,7,5,2,8,6,1,1,58,13,1
2022-11-24,Portugal,Ghana,FIFA World Cup,1,HOME,5.0,65.0,60.0,1984.0,1503.0,481.0,27.1,25.1,841000000.0,164900000.0,5.100060642813826,0.6,0.6,10,2,8,0.4,0.4666666666666667,4,7,-3,1,1,0,0,7,7,1
2022-11-25,Qatar,Senegal,FIFA World Cup,0,AWAY,35.0,14.0,-21.0,1425.0,1878.0,-453.0,27.8,27.4,18000000.0,405900000.0,0.04434589800443459,0.8,0.8,6,3,3,0.2,0.3333333333333333,7,8,-1,0,0,0,0,5,4,1
2022-11-25,Netherlands,Ecuador,FIFA World Cup,1,DRAW,7.0,24.0,17.0,1961.0,1933.0,28.0,26.6,25.2,808000000.0,349580000.0,2.3113450426225755,0.8,0.8666666666666667,10,4,6,0.4,0.6,3,0,3,2,1,0,1,4,5,1
2022-11-25,Wales,Iran,FIFA World Cup,1,AWAY,,21.0,,,1760.0,,26.4,29.2,160150000.0,34250000.0,4.675912408759124,0.0,0.13333333333333333,5,8,-3,0.4,0.4666666666666667,5,9,-4,1,1,0,0,4,4,1
2022-11-25,England,United States,FIFA World Cup,1,DRAW,4.0,16.0,12.0,2020.0,1721.0,299.0,26.8,26.0,1300000000.0,169700000.0,7.660577489687684,0.2,0.3333333333333333,9,10,-1,0.0,0.2,2,6,-4,10,8,1,1,4,4,1
2022-11-26,France,Denmark,FIFA World Cup,1,HOME,1.0,,,2081.0,,,26.7,27.2,1290000000.0,353000000.0,3.6543909348441925,0.4,0.4666666666666667,7,5,2,0.4,0.4666666666666667,5,3,2,10,6,3,1,4,4,1
2022-11-26,Tunisia,Australia,FIFA World Cup,1,AWAY,40.0,26.0,-14.0,1636.0,1783.0,-147.0,28.8,27.5,68450000.0,32850000.0,2.0837138508371384,0.6,0.6666666666666666,7,5,2,0.6,0.6666666666666666,6,5,1,1,1,0,0,4,4,1
2022-11-26,Poland,Saudi Arabia,FIFA World Cup,1,HOME,,57.0,,,1568.0,,27.0,27.1,255600000.0,21800000.0,11.724770642201834,0.4,0.4666666666666667,2,3,-1,0.4,0.5333333333333333,4,3,1,4,4,0,0,4,4,1
2022-11-26,Argentina,Mexico,FIFA World Cup,1,HOME,3.0,15.0,12.0,2113.0,1860.0,253.0,27.9,25.6,575000000.0,142100000.0,4.046446164672766,0.8,0.8,17,2,15,0.4,0.4666666666666667,8,5,3,10,7,0,3,4,4,1
2022-11-27,Japan,Costa Rica,FIFA World Cup,1,AWAY,18.0,,,1904.0,,,26.4,27.2,223500000.0,18750000.0,11.92,0.6,0.6666666666666666,8,3,5,0.6,0.6666666666666666,7,10,-3,4,3,0,1,4,4,1
2022-11-27,Spain,Germany,FIFA World Cup,1,DRAW,2.0,10.0,8.0,2165.0,1923.0,242.0,27.2,26.6,1150000000.0,828000000.0,1.3888888888888888,0.8,0.8,14,3,11,0.4,0.4666666666666667,10,8,2,10,4,2,4,4,4,1
2022-11-27,Belgium,Morocco,FIFA World Cup,1,AWAY,9.0,8.0,-1.0,1867.0,1822.0,45.0,27.1,27.4,442200000.0,435550000.0,1.015268051888417,0.6,0.6,5,4,1,0.6,0.7333333333333333,7,0,7,3,2,1,0,4,4,1
2022-11-27,Croatia,Canada,FIFA World Cup,1,HOME,11.0,30.0,19.0,1930.0,1784.0,146.0,28.5,24.6,258500000.0,21880000.0,11.814442413162705,0.8,0.8666666666666667,7,2,5,0.4,0.4666666666666667,6,6,0,0,0,0,0,4,4,1
2022-11-28,South Korea,Ghana,FIFA World Cup,1,AWAY,25.0,65.0,40.0,1752.0,1503.0,249.0,27.5,25.1,118800000.0,164900000.0,0.7204366282595512,0.4,0.5333333333333333,4,5,-1,0.4,0.4666666666666667,5,6,-1,6,3,3,0,4,4,1
2022-11-28,Portugal,Uruguay,FIFA World Cup,1,HOME,5.0,17.0,12.0,1984.0,1892.0,92.0,27.1,26.6,841000000.0,419200000.0,2.006202290076336,0.6,0.6,11,4,7,0.4,0.5333333333333333,7,1,6,3,1,1,1,4,4,1
2022-11-28,Cameroon,Serbia,FIFA World Cup,1,DRAW,,,,,,,26.3,26.9,155000000.0,294500000.0,0.5263157894736842,0.0,0.13333333333333333,2,6,-4,0.6,0.6666666666666666,13,6,7,1,0,1,0,4,4,1
2022-11-28,Brazil,Switzerland,FIFA World Cup,1,HOME,6.0,19.0,13.0,1984.0,1889.0,95.0,27.8,27.5,932000000.0,251000000.0,3.7131474103585655,1.0,1.0,16,2,14,0.8,0.8,6,4,2,9,3,2,4,4,4,1
2022-11-29,Ecuador,Senegal,FIFA World Cup,1,AWAY,24.0,14.0,-10.0,1933.0,1878.0,55.0,25.2,27.4,349580000.0,405900000.0,0.8612466124661247,0.2,0.4666666666666667,3,1,2,0.4,0.5333333333333333,7,5,2,2,0,2,0,4,4,1
2022-11-29,Qatar,Netherlands,FIFA World Cup,0,AWAY,35.0,7.0,-28.0,1425.0,1961.0,-536.0,27.8,26.6,18000000.0,808000000.0,0.022277227722772276,0.6,0.6,5,6,-1,0.8,0.8666666666666667,9,3,6,0,0,0,0,4,4,1
2022-11-29,Wales,England,FIFA World Cup,1,AWAY,,4.0,,,2020.0,,26.4,26.8,160150000.0,1300000000.0,0.1231923076923077,0.0,0.06666666666666667,4,9,-5,0.2,0.3333333333333333,9,10,-1,10,1,8,1,4,4,1
2022-11-29,Iran,United States,FIFA World Cup,1,AWAY,21.0,16.0,-5.0,1760.0,1721.0,39.0,29.2,26.0,34250000.0,169700000.0,0.20182675309369474,0.4,0.4666666666666667,6,9,-3,0.0,0.26666666666666666,2,4,-2,2,1,0,1,4,4,1
